Organization,Event,Date,Fight Number,Result,Fighter,Opponent,Method,Round,Time,Url
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,7,win,Takanori Gomi,Eiji Mitsuoka ,TKO (Punches),2.0,2:21,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,7,loss,Eiji Mitsuoka,Takanori Gomi ,TKO (Punches),2.0,2:21,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,8,win,Vaughan Lee,Norifumi Yamamoto ,Submission (Armbar),1.0,4:29,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,8,loss,"Norifumi ""Kid"" Yamamoto",Vaughan Lee ,Submission (Armbar),1.0,4:29,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,9,win,Riki Fukuda,Steve Cantwell ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,9,loss,Steve Cantwell,Riki Fukuda ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,10,win,Chris Cariaso,Takeya Mizugaki ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,10,loss,Takeya Mizugaki,Chris Cariaso ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,11,win,Issei Tamura,Tiequan Zhang ,KO (Punch),2.0,0:33,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 144 - Edgar vs. Henderson,2012-02-26,11,loss,Tiequan Zhang,Issei Tamura ,KO (Punch),2.0,0:33,http://www.sherdog.com/events/UFC-144-Edgar-vs-Henderson-18347
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,0,win,Carlos Condit,Nick Diaz,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,0,loss,Nick Diaz,Carlos Condit,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,1,win,Fabricio Werdum,Roy Nelson ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,1,loss,Roy Nelson,Fabricio Werdum ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,2,win,Josh Koscheck,Mike Pierce ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,2,loss,Mike Pierce,Josh Koscheck ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,3,win,Renan Barao,Scott Jorgensen ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,3,loss,Scott Jorgensen,Renan Barao ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,4,win,Ed Herman,Clifford Starks ,Submission (Rear-Naked Choke),2.0,1:43,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,4,loss,Clifford Starks,Ed Herman ,Submission (Rear-Naked Choke),2.0,1:43,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,5,win,Dustin Poirier,Max Holloway ,Submission (Triangle Armbar),1.0,3:23,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,5,loss,Max Holloway,Dustin Poirier ,Submission (Triangle Armbar),1.0,3:23,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,6,win,Edwin Figueroa,Alex Caceres ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,6,loss,Alex Caceres,Edwin Figueroa ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,7,win,Matt Brown,Chris Cope ,TKO (Punches),2.0,1:19,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,7,loss,Chris Cope,Matt Brown ,TKO (Punches),2.0,1:19,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,8,win,Matthew Riddle,Henry Martinez ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,8,loss,Henry Martinez,Matt Riddle ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,9,win,Rafael Natal,Michael Kuiper ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,9,loss,Michael Kuiper,Rafael Natal ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,10,win,Stephen Thompson,Daniel Stittgen ,KO (Head Kick),1.0,4:13,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC 143 - Diaz vs. Condit,2012-02-04,10,loss,Dan Stittgen,Stephen Thompson ,KO (Head Kick),1.0,4:13,http://www.sherdog.com/events/UFC-143-Diaz-vs-Condit-18945
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,0,win,Jim Miller,Melvin Guillard,Submission (Rear-Naked Choke),1.0,3:04,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,0,loss,Melvin Guillard,Jim Miller,Submission (Rear-Naked Choke),1.0,3:04,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,1,win,Josh Neer,Duane Ludwig ,Technical Submission (Guillotine Choke),1.0,3:04,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,1,loss,"Duane ""Bang"" Ludwig",Josh Neer ,Technical Submission (Guillotine Choke),1.0,3:04,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,2,win,Mike Easton,Jared Papazian ,Decision (Majority),3.0,5:00,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,2,loss,Jared Papazian,Mike Easton ,Decision (Majority),3.0,5:00,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,3,win,Pat Barry,Christian Morecraft ,KO (Punches),1.0,3:38,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,3,loss,Christian Morecraft,Pat Barry ,KO (Punches),1.0,3:38,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,4,win,Jorge Rivera,Eric Schafer ,TKO (Punches),2.0,1:31,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,4,loss,Eric Schafer,Jorge Rivera ,TKO (Punches),2.0,1:31,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,5,win,Khabib Nurmagomedov,Kamal Shalorus ,Submission (Rear-Naked Choke),3.0,2:08,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,5,loss,Kamal Shalorus,Khabib Nurmagomedov ,Submission (Rear-Naked Choke),3.0,2:08,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,6,win,Charlie Brenneman,Daniel Roberts ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,6,loss,Daniel Roberts,Charlie Brenneman ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,7,win,Fabricio Camoes,Tommy Hayden ,Submission (Rear-Naked Choke),1.0,4:03,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,7,loss,Tommy Hayden,Fabricio Camoes ,Submission (Rear-Naked Choke),1.0,4:03,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,8,win,Daniel Pineda,Pat Schilling ,Submission (Rear-Naked Choke),1.0,1:37,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,8,loss,Pat Schilling,Daniel Pineda ,Submission (Rear-Naked Choke),1.0,1:37,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,9,win,Nick Denis,Joseph Sandoval ,KO (Elbows),1.0,0:22,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC on FX - Guillard vs. Miller,2012-01-20,9,loss,Joseph Sandoval,Nick Denis ,KO (Elbows),1.0,0:22,http://www.sherdog.com/events/UFC-on-FX-Guillard-vs-Miller-19068
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,0,win,Alistair Overeem,Brock Lesnar,TKO (Kick to the Body and Punches),1.0,2:26,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,0,loss,Brock Lesnar,Alistair Overeem,TKO (Kick to the Body and Punches),1.0,2:26,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,1,win,Nate Diaz,Donald Cerrone ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,1,loss,Donald Cerrone,Nate Diaz ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,2,win,Johny Hendricks,Jon Fitch ,KO (Punch),1.0,0:12,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,2,loss,Jon Fitch,Johny Hendricks ,KO (Punch),1.0,0:12,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,3,win,Alexander Gustafsson,Vladimir Matyushenko ,TKO (Punches),1.0,2:13,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,3,loss,Vladimir Matyushenko,Alexander Gustafsson ,TKO (Punches),1.0,2:13,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,4,win,Jimy Hettes,Nam Phan ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,4,loss,Nam Phan,Jim Hettes ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,5,win,Ross Pearson,Junior Assuncao ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,5,loss,Junior Assuncao,Ross Pearson ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,6,win,Danny Castillo,Anthony Njokuani ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,6,loss,Anthony Njokuani,Danny Castillo ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,7,win,Dong Hyun Kim,Sean Pierson ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,7,loss,Sean Pierson,Dong Hyun Kim ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,8,win,Jacob Volkmann,Efrain Escudero ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,8,loss,Efrain Escudero,Jacob Volkmann ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,9,win,Diego Nunes,Manny Gamburyan ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Ultimate Fighting Championship,UFC 141 - Lesnar vs. Overeem,2011-12-30,9,loss,Manny Gamburyan,Diego Nunes ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-141-Lesnar-vs-Overeem-18346
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,0,win,Gilbert Melendez,Jorge Masvidal,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,0,loss,Jorge Masvidal,Gilbert Melendez,Decision (Unanimous),5.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,1,NC,"Cris ""Cyborg"" Justino",Hiroko Yamanaka ,No Decision(Overturned by CSAC),1.0,0:16,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,1,NC,Hiroko Yamanaka,Cristiane Justino ,No Decision(Overturned by CSAC),1.0,0:16,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,2,win,Gegard Mousasi,Ovince St. Preux ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,2,loss,Ovince Saint Preux,Gegard Mousasi ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,3,win,KJ Noons,Billy Evangelista ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,3,loss,Billy Evangelista,K.J. Noons ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,4,win,Caros Fodor,Justin Wilcox ,KO (Punches),1.0,0:13,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,4,loss,Justin Wilcox,Caros Fodor ,KO (Punches),1.0,0:13,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,5,win,Roger Bowling,Jerron Peoples ,KO (Punches),1.0,0:42,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,5,loss,Jerron Peoples,Roger Bowling ,KO (Punches),1.0,0:42,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,6,win,Devin Cole,Gabriel Salinas-Jones ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,6,loss,Gabriel Salinas-Jones,Devin Cole ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,7,win,Eddie Mendez,Fernando Gonzalez ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,7,loss,Fernando Gonzalez,Eddie Mendez ,Decision (Split),3.0,5:00,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,8,win,Herman Terrado,Chris Brown ,Submission (Armbar),3.0,4:05,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Strikeforce,Strikeforce - Melendez vs. Masvidal,2011-12-17,8,loss,Chris Brown,Herman Terrado ,Submission (Armbar),3.0,4:05,http://www.sherdog.com/events/Strikeforce-Melendez-vs-Masvidal-18213
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,0,win,Michael Bisping,Jason Miller,TKO (Knees to the Body and Punches),3.0,3:34,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,0,loss,"Jason ""Mayhem"" Miller",Michael Bisping,TKO (Knees to the Body and Punches),3.0,3:34,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,1,win,Diego Brandao,Dennis Bermudez ,Submission (Armbar),1.0,4:51,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,1,loss,Dennis Bermudez,Diego Brandao ,Submission (Armbar),1.0,4:51,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,2,win,John Dodson,T.J. Dillashaw ,TKO (Punches),1.0,1:54,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,2,loss,TJ Dillashaw,John Dodson ,TKO (Punches),1.0,1:54,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,3,win,Tony Ferguson,Yves Edwards ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,3,loss,Yves Edwards,Tony Ferguson ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,4,win,Johnny Bedford,Louis Gaudinot ,TKO (Knees to the Body),3.0,1:58,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,4,loss,Louis Gaudinot,Johnny Bedford ,TKO (Knees to the Body),3.0,1:58,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,5,win,Marcus Brimage,Stephen Bass ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
Ultimate Fighting Championship,UFC - The Ultimate Fighter 14 Finale,2011-12-03,5,loss,Stephen Bass,Marcus Brimage ,Decision (Unanimous),3.0,5:00,http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-14-Finale-17424
